nombre,latitud,longitud,tipo
Cervo,43.67155829,-7.411212375,mun
O Corgo,42.94094444,-7.423694444,mun
Cospeito,43.23641239,-7.557226606,mun
Chantada,42.60746956,-7.768863225,mun
Folgoso do Courel,42.58765421,-7.192789889,mun
A Fonsagrada,43.12638889,-7.067361111,mun
Foz,43.56849893,-7.259716642,mun
Friol,43.02889151,-7.791281442,mun
Xermade,43.35478495,-7.813336881,mun
Guitiriz,43.18089716,-7.894119233,mun
Guntín,42.89080404,-7.698064872,mun
O Incio,42.65647891,-7.363922339,mun
Xove,43.68622222,-7.509222222,mun
Láncara,42.86524581,-7.443999875,mun
Lourenzá,43.47091601,-7.2987936,mun
Lugo,43.00988951,-7.555755439,mun
Meira,43.21280627,-7.292075967,mun
Mondoñedo,43.42972589,-7.363834875,mun
Monforte de Lemos,42.52283979,-7.516844378,mun
Monterroso,42.79308484,-7.836525467,mun
Muras,43.46720201,-7.722895472,mun
Navia de Suarna,42.96430903,-7.006221686,mun
Negueira de Muñiz,43.13441667,-6.893888889,mun
As Nogais,42.80915776,-7.109325925,mun
Ourol,43.56466078,-7.642234017,mun
Outeiro de Rei,43.10188889,-7.613666667,mun
Palas de Rei,42.87311805,-7.869267642,mun
Pantón,42.50578767,-7.62328355,mun
Paradela,42.76141448,-7.565183272,mun
O Páramo,42.84437871,-7.499127547,mun
A Pastoriza,43.30024095,-7.351704158,mun
Pedrafita do Cebreiro,42.72686364,-7.02157755,mun
Pol,43.1298103,-7.353424681,mun
A Pobra do Brollón,42.55731338,-7.393326758,mun
A Pontenova,43.34755556,-7.1925,mun
Portomarín,42.80768725,-7.615982844,mun
Quiroga,42.47621289,-7.274041539,mun
Ribadeo,43.53629223,-7.039512003,mun
Ribas de Sil,42.46637521,-7.287606547,mun
Ribeira de Piquín,43.20033137,-7.202523706,mun
Riotorto,43.3420391,-7.261117819,mun
Samos,42.73077223,-7.326522433,mun
Rábade,43.12081156,-7.622281878,mun
Sarria,42.77697592,-7.416287433,mun
O Saviñao,42.5860932,-7.64010255,mun
Sober,42.4621143,-7.586633572,mun
Taboada,42.71622528,-7.761891414,mun
Trabada,43.44703826,-7.194380219,mun
Triacastela,42.75455759,-7.243142736,mun
O Valadouro,43.54920345,-7.437988439,mun
O Vicedo,43.73251132,-7.675139453,mun
Vilalba,43.29710869,-7.680761317,mun
Viveiro,43.66074911,-7.597307264,mun
Baralla,42.89386111,-7.251083333,mun
Burela,43.65912386,-7.357704019,mun
La Acebeda,41.08669701,-3.62520402,mun
Ajalvir,40.53506813,-3.48071016,mun
Alameda del Valle,40.91658315,-3.84366195,mun
El Álamo,40.22825607,-3.99079756,mun
Alcalá de Henares,40.48033232,-3.36925102,mun
Alcobendas,40.54104188,-3.63240185,mun
Alcorcón,40.35156977,-3.82849494,mun
Aldea del Fresno,40.32590971,-4.20244123,mun
Algete,40.59595962,-3.49771503,mun
Alpedrete,40.65875745,-4.02378568,mun
Ambite,40.33178686,-3.17875526,mun
Anchuelo,40.4657949,-3.26974566,mun
Aranjuez,40.03340145,-3.60279693,mun
Arganda del Rey,40.30073423,-3.43911167,mun
Arroyomolinos,40.26819762,-3.91935505,mun
El Atazar,40.9344984,-3.47046361,mun
Batres,40.21091034,-3.92356386,mun
Becerril de la Sierra,40.71729661,-3.98629757,mun
Belmonte de Tajo,40.1340266,-3.33946172,mun
Berzosa del Lozoya,40.9755529,-3.52403942,mun
El Berrueco,40.88952805,-3.55771458,mun
Boadilla del Monte,40.40783457,-3.87580597,mun
El Boalo,40.71934583,-3.91803426,mun
Braojos,41.04025017,-3.64336064,mun
Brea de Tajo,40.23017687,-3.10783324,mun
Brunete,40.40551557,-3.99857387,mun
Buitrago del Lozoya,40.99348063,-3.636446841,mun
Bustarviejo,40.85846301,-3.70957492,mun
Cabanillas de la Sierra,40.82120948,-3.62442693,mun
La Cabrera,40.86461768,-3.61496138,mun
Cadalso de los Vidrios,40.30162349,-4.44264984,mun
Camarma de Esteruelas,40.55005773,-3.37906937,mun
Campo Real,40.33920494,-3.38276454,mun
Canencia,40.90960627,-3.73782303,mun
Carabaña,40.25687898,-3.23708598,mun
Casarrubuelos,40.17177164,-3.83356503,mun
Cenicientos,40.26404347,-4.4666061,mun
Cercedilla,40.74278443,-4.05622297,mun
Cervera de Buitrago,40.92219447,-3.5304711,mun
Ciempozuelos,40.15853479,-3.61650145,mun
Cobeña,40.56741657,-3.50463919,mun
Colmenar del Arroyo,40.41924634,-4.20206147,mun
Colmenar de Oreja,40.10762015,-3.38841132,mun
Colmenarejo,40.56052952,-4.0174095,mun
Colmenar Viejo,40.65765068,-3.76665012,mun
Collado Mediano,40.69436536,-4.02307588,mun
Collado Villalba,40.64302937,-3.99272535,mun
Corpa,40.42450437,-3.26254358,mun
Coslada,40.42654912,-3.56749362,mun
Cubas de la Sagra,40.19152446,-3.83796534,mun
Chapinería,40.37781543,-4.20973613,mun
Chinchón,40.14126916,-3.42230623,mun
Daganzo de Arriba,40.54533857,-3.45842772,mun
El Escorial,40.5849622,-4.12698622,mun
Estremera,40.18481639,-3.10588334,mun
Fresnedillas de la Oliva,40.48759971,-4.17012337,mun
Fresno de Torote,40.59279221,-3.41188083,mun
Fuenlabrada,40.28221895,-3.79085287,mun
Fuente el Saz de Jarama,40.63284184,-3.51417693,mun
Fuentidueña de Tajo,40.11866219,-3.15943678,mun
Galapagar,40.57837609,-4.003986,mun
Garganta de los Montes,40.92173721,-3.68725808,mun
Gargantilla del Lozoya y Pinilla de Buitrago,40.96497712,-3.71827166,mun
Gascones,41.01873537,-3.64233083,mun
Getafe,40.30403754,-3.72935236,mun
Griñón,40.21414326,-3.84959576,mun
Guadalix de la Sierra,40.7851731,-3.69134914,mun
Guadarrama,40.67350607,-4.08669675,mun
La Hiruela,41.08060708,-3.45356122,mun
Horcajo de la Sierra-Aoslos,41.06554584,-3.58571493,mun
Horcajuelo de la Sierra,41.0603719,-3.54593092,mun
Hoyo de Manzanares,40.62236754,-3.90676236,mun
Humanes de Madrid,40.25025255,-3.82844738,mun
Leganés,40.33174382,-3.76655557,mun
Loeches,40.38459894,-3.41014167,mun
Lozoya,40.95199996,-3.79335397,mun
Madarcos,41.04740976,-3.58267475,mun
Madrid,40.40841191,-3.68760088,mun
Majadahonda,40.47209962,-3.87411513,mun
Manzanares el Real,40.72609812,-3.86486485,mun
Meco,40.55375083,-3.32908179,mun
Mejorada del Campo,40.39679137,-3.48847075,mun
Miraflores de la Sierra,40.81390254,-3.76539731,mun
El Molar,40.73288241,-3.58276815,mun
Los Molinos,40.71521289,-4.07249246,mun
Montejo de la Sierra,41.05920281,-3.5300334,mun
Moraleja de Enmedio,40.25979114,-3.8596558,mun
Moralzarzal,40.68131412,-3.97279774,mun
Morata de Tajuña,40.22862515,-3.43406196,mun
Móstoles,40.32355537,-3.8648888,mun
Navacerrada,40.73090451,-4.01378259,mun
Navalafuente,40.82442634,-3.67397973,mun
Navalagamella,40.46865575,-4.11993315,mun
Navalcarnero,40.28847295,-4.01478084,mun
Navarredonda y San Mamés,40.99082533,-3.72631512,mun
Navas del Rey,40.38256979,-4.25227922,mun
Nuevo Baztán,40.36614888,-3.24313128,mun
Olmeda de las Fuentes,40.36970541,-3.22157675,mun
Orusco de Tajuña,40.28426621,-3.20935902,mun
Paracuellos de Jarama,40.50491857,-3.53147048,mun
Parla,40.23782083,-3.7708691,mun
Patones,40.85568739,-3.485073302,mun
Pedrezuela,40.74555103,-3.6033465,mun
Pelayos de la Presa,40.35937143,-4.33605323,mun
Perales de Tajuña,40.23335851,-3.3532985,mun
Pezuela de las Torres,40.41851142,-3.17756831,mun
Pinilla del Valle,40.92703065,-3.81766498,mun
Pinto,40.24318238,-3.69824953,mun
Piñuécar-Gandullas,41.03288349,-3.59949897,mun
Pozuelo de Alarcón,40.43593987,-3.81581639,mun
Pozuelo del Rey,40.36659802,-3.32165943,mun
Prádena del Rincón,41.04418588,-3.5417519,mun
Puebla de la Sierra,41.01217765,-3.44517215,mun
Quijorna,40.42686466,-4.05760871,mun
Rascafría,40.90566571,-3.88095982,mun
Redueña,40.81655415,-3.60197269,mun
Ribatejada,40.66744108,-3.39319653,mun
Rivas-Vaciamadrid,40.32801264,-3.51609802,mun
Robledillo de la Jara,40.9521051,-3.52387804,mun
Robledo de Chavela,40.50177848,-4.23937403,mun
Robregordo,41.10673608,-3.59354768,mun
Las Rozas de Madrid,40.49195187,-3.87457308,mun
Rozas de Puerto Real,40.30982597,-4.48993137,mun
San Agustín del Guadalix,40.67893914,-3.61743114,mun
San Fernando de Henares,40.42532521,-3.53500587,mun
San Lorenzo de El Escorial,40.59254063,-4.14508803,mun
San Martín de la Vega,40.20771152,-3.57004947,mun
San Martín de Valdeiglesias,40.36157072,-4.39696017,mun
San Sebastián de los Reyes,40.5470547,-3.62671879,mun
Santa María de la Alameda,40.5961394,-4.25813156,mun
Santorcaz,40.47230281,-3.23495921,mun
Los Santos de la Humosa,40.50145795,-3.25964392,mun
La Serna del Monte,41.03282372,-3.62602701,mun
Serranillos del Valle,40.20518963,-3.88428791,mun
Sevilla la Nueva,40.34661542,-4.02728374,mun
Somosierra,41.13287915,-3.58084404,mun
Soto del Real,40.75294194,-3.78826026,mun
Talamanca de Jarama,40.74618591,-3.51487004,mun
Tielmes,40.24648317,-3.3130502,mun
Titulcia,40.13551625,-3.57067825,mun
Torrejón de Ardoz,40.4591561,-3.47899019,mun
Torrejón de la Calzada,40.19987233,-3.7950424,mun
Torrejón de Velasco,40.18736005,-3.77887336,mun
Torrelaguna,40.8280031,-3.53820055,mun
Torrelodones,40.57649785,-3.93135576,mun
Torremocha de Jarama,40.83560654,-3.49582355,mun
Torres de la Alameda,40.40659412,-3.3630153,mun
Valdaracete,40.21010416,-3.19202289,mun
Valdeavero,40.63129226,-3.33161399,mun
Valdelaguna,40.16212515,-3.36677434,mun
Valdemanco,40.87181697,-3.66350597,mun
Valdemaqueda,40.51101346,-4.2951487,mun
Valdemorillo,40.50216434,-4.06705109,mun
Valdemoro,40.18889948,-3.67881474,mun
Valdeolmos-Alalpardo,40.62956963,-3.47456352,mun
Valdepiélagos,40.76284297,-3.46369651,mun
Valdetorres de Jarama,40.69559451,-3.5126108,mun
Valdilecha,40.29501386,-3.30370753,mun
Valverde de Alcalá,40.4189401,-3.29850931,mun
Velilla de San Antonio,40.36633215,-3.48827482,mun
El Vellón,40.76598625,-3.58149282,mun
Venturada,40.79963384,-3.61779984,mun
Villaconejos,40.10392024,-3.4856791,mun
Villa del Prado,40.27643203,-4.30553151,mun
Villalbilla,40.4326629,-3.29779159,mun
Villamanrique de Tajo,40.06777688,-3.23861366,mun
Villamanta,40.30055869,-4.10763563,mun
Villamantilla,40.33867811,-4.12977972,mun
Villanueva de la Cañada,40.4477529,-4.00340814,mun
Villanueva del Pardillo,40.4895441,-3.96438346,mun
Villanueva de Perales,40.34699813,-4.10125868,mun
Villar del Olmo,40.33617307,-3.23536001,mun
Villarejo de Salvanés,40.16783474,-3.27232626,mun
Villaviciosa de Odón,40.358607,-3.901882,mun
Villavieja del Lozoya,41.00598887,-3.67080596,mun
Zarzalejo,40.54823789,-4.18247935,mun
Lozoyuela-Navas-Sieteiglesias,40.92781981,-3.61839674,mun
Puentes Viejas,40.96445011,-3.58326455,mun
Tres Cantos,40.60490535,-3.7042059,mun
Alameda,37.2094587,-4.66026922,mun
Alcaucín,36.90250323,-4.11413368,mun
Alfarnate,36.99507375,-4.25967244,mun
Alfarnatejo,36.97957361,-4.27201165,mun
Algarrobo,36.77326211,-4.03990708,mun
Algatocín,36.57399487,-5.2748105,mun
Alhaurín de la Torre,36.66314911,-4.5604509,mun
Alhaurín el Grande,36.641919,-4.691613,mun
Almáchar,36.80892882,-4.2160806,mun
Almargen,37.00211364,-5.02113921,mun
Almogía,36.82473079,-4.54115435,mun
Álora,36.82063001,-4.70685543,mun
Alozaina,36.72826442,-4.85529513,mun
Alpandeire,36.6337735,-5.20258909,mun
Antequera,37.0142215,-4.55804451,mun
Árchez,36.83903515,-3.9908115,mun
Archidona,37.09717349,-4.39031416,mun
Ardales,36.87640909,-4.84547635,mun
Arenas,36.81604305,-4.0441519,mun
Arriate,36.79859734,-5.14178234,mun
Atajate,36.64036602,-5.24535471,mun
Benadalid,36.60586478,-5.26864681,mun
Benahavís,36.52379908,-5.04654321,mun
Benalauría,36.59362291,-5.26022976,mun
Benalmádena,36.59306145,-4.57241989,mun
Benamargosa,36.83392411,-4.19393589,mun
Benamocarra,36.79007301,-4.15992356,mun
Benaoján,36.71871118,-5.25372291,mun
Benarrabá,36.55172394,-5.27575547,mun
El Borge,36.81440331,-4.23504675,mun
El Burgo,36.78802751,-4.94538626,mun
Campillos,37.04734424,-4.86223442,mun
Canillas de Aceituno,36.87340554,-4.08292336,mun
Canillas de Albaida,36.84624108,-3.98822385,mun
Cañete la Real,36.95081213,-5.02326403,mun
Carratraca,36.85384356,-4.82065129,mun
Cartajima,36.64558345,-5.15413673,mun
Cártama,36.71005782,-4.63171653,mun
Casabermeja,36.89392649,-4.42957972,mun
Casarabonela,36.78480634,-4.84309805,mun
Casares,36.44276754,-5.27383141,mun
Coín,36.65987005,-4.75958685,mun
Colmenar,36.90317629,-4.33648163,mun
Comares,36.84982769,-4.24638382,mun
Cómpeta,36.83280321,-3.9748181,mun
Cortes de la Frontera,36.61781253,-5.34243171,mun
Cuevas Bajas,37.23576989,-4.48846113,mun
Cuevas del Becerro,36.87520846,-5.04657706,mun
Cuevas de San Marcos,37.26765901,-4.41410228,mun
Cútar,36.83118045,-4.2287788,mun
Estepona,36.42657668,-5.1463572,mun
Faraján,36.6164285,-5.18909256,mun
Frigiliana,36.79299972,-3.89875687,mun
Fuengirola,36.53902839,-4.62378308,mun
Fuente de Piedra,37.1355092,-4.73195066,mun
Gaucín,36.51729026,-5.3148786,mun
Genalguacil,36.54472098,-5.23619755,mun
Guaro,36.65596592,-4.83321028,mun
Humilladero,37.11336322,-4.70087934,mun
Igualeja,36.63082475,-5.12172092,mun
Istán,36.58218716,-4.9497999,mun
Iznate,36.7762153,-4.18490516,mun
Jimera de Líbar,36.6509258,-5.27452008,mun
Jubrique,36.56447517,-5.2150682,mun
Júzcar,36.62557259,-5.17110208,mun
Macharaviaya,36.76258276,-4.21382494,mun
Málaga,36.72034267,-4.41997511,mun
Manilva,36.37770216,-5.2505015,mun
Marbella,36.50963847,-4.88406637,mun
Mijas,36.59339039,-4.63902803,mun
Moclinejo,36.77101385,-4.25355567,mun
Mollina,37.1257807,-4.65776429,mun
Monda,36.62984302,-4.83271465,mun
Montejaque,36.73390878,-5.25172599,mun
Nerja,36.74484684,-3.87667655,mun
Ojén,36.563714,-4.857328,mun
Parauta,36.65668893,-5.12951118,mun
Periana,36.92659688,-4.19045032,mun
Pizarra,36.76719717,-4.70872909,mun
Pujerra,36.61292429,-5.14938232,mun
Rincón de la Victoria,36.71634307,-4.29230385,mun
Riogordo,36.91580161,-4.29359462,mun
Ronda,36.73725905,-5.1654186,mun
Salares,36.85425695,-4.02418886,mun
Sayalonga,36.79836567,-4.01290734,mun
Sedella,36.86163884,-4.03365472,mun
Sierra de Yeguas,37.1240068,-4.86861331,mun
Teba,36.98132441,-4.92158172,mun
Tolox,36.68777428,-4.90449425,mun
Torrox,36.75862084,-3.95292767,mun
Totalán,36.76519001,-4.29735785,mun
Valle de Abdalajís,36.93133959,-4.68249864,mun
Vélez-Málaga,36.7827081,-4.10210923,mun
Villanueva de Algaidas,37.18660129,-4.45078097,mun
Villanueva del Rosario,36.99699553,-4.36394556,mun
Villanueva del Trabuco,37.02928696,-4.33741698,mun
Villanueva de Tapia,37.18382365,-4.33427797,mun
Viñuela,36.86183832,-4.14096034,mun
Yunquera,36.73128747,-4.92100984,mun
Torremolinos,36.62118405,-4.49759729,mun
Villanueva de la Concepción,36.92952633,-4.53056286,mun
Montecorto,36.81603651,-5.29871013,mun
Serrato,36.88543225,-4.98096546,mun
Abanilla,38.20788917,-1.04259775,mun
Abarán,38.20259944,-1.40118044,mun
Águilas,37.40429728,-1.5811258,mun
Albudeite,38.02822198,-1.38554425,mun
Alcantarilla,37.9716806,-1.21291206,mun
Aledo,37.79416703,-1.573199612,mun
Alguazas,38.05030529,-1.24136075,mun
Alhama de Murcia,37.85237594,-1.42462332,mun
Archena,38.11297565,-1.29845137,mun
Beniel,38.04654496,-1.00168729,mun
Blanca,38.18057492,-1.37559767,mun
Bullas,38.04956135,-1.67033157,mun
Calasparra,38.23115046,-1.69391338,mun
Campos del Río,38.03877171,-1.3483366,mun
Caravaca de la Cruz,38.1049406,-1.86430745,mun
Cartagena,37.60017342,-0.98210494,mun
Cehegín,38.09849314,-1.80048338,mun
Ceutí,38.07903959,-1.2696077,mun
Cieza,38.23689373,-1.42753081,mun
Fortuna,38.17924102,-1.12301552,mun
Fuente Álamo de Murcia,37.7238703,-1.17020102,mun
Jumilla,38.47617313,-1.32702475,mun
Librilla,37.88623223,-1.35077386,mun
Lorca,37.67700133,-1.69930754,mun
Lorquí,38.0819052,-1.25436494,mun
Mazarrón,37.59763627,-1.31668619,mun
Molina de Segura,38.0505597,-1.21163275,mun
Moratalla,38.18879405,-1.89190703,mun
Mula,38.04203339,-1.49032811,mun
Murcia,37.983399,-1.130423,mun
Ojós,38.14769578,-1.34177321,mun
Pliego,37.991372,-1.505511,mun
Puerto Lumbreras,37.55977174,-1.81042381,mun
Ricote,38.1533663,-1.36441272,mun
San Javier,37.80550117,-0.834746361,mun
San Pedro del Pinatar,37.83616391,-0.791855156,mun
Torre-Pacheco,37.74293304,-0.95345938,mun
Las Torres de Cotillas,38.02770739,-1.239719689,mun
Totana,37.76955169,-1.50261006,mun
Ulea,38.13800169,-1.33240829,mun
La Unión,37.61908738,-0.87525381,mun
Villanueva del Río Segura,38.13730888,-1.3242545,mun
Yecla,38.6134178,-1.11531939,mun
Santomera,38.0610856,-1.04750884,mun
Los Alcázares,37.739226,-0.851936,mun
Abáigar,42.64758434,-2.14259213,mun
Abárzuza/Abartzuza,42.72744993,-2.02195793,mun
Abaurregaina/Abaurrea Alta,42.90411944,-1.20924899,mun
Abaurrepea/Abaurrea Baja,42.91190255,-1.21577352,mun
Aberin,42.61951216,-2.00860462,mun
Ablitas,41.97369427,-1.6384487,mun
Adiós,42.68647787,-1.73632112,mun
Aguilar de Codés,42.61337016,-2.38922737,mun
Aibar/Oibar,42.59224246,-1.3597423,mun
Altsasu/Alsasua,42.89495157,-2.17054551,mun
Allín/Allin,42.70893341,-2.07596559,mun
Allo,42.56734094,-2.02096998,mun
Améscoa Baja,42.77454842,-2.13371305,mun
Ancín/Antzin,42.66017562,-2.18719865,mun
Andosilla,42.3778331,-1.94206689,mun
Ansoáin/Antsoain,42.83395631,-1.64497536,mun
Anue,42.96274567,-1.61706149,mun
Añorbe,42.65840627,-1.71433072,mun
Aoiz/Agoitz,42.78637979,-1.37008483,mun
Araitz,43.03778887,-1.98428356,mun
Aranarache/Aranaratxe,42.77935473,-2.22892726,mun
Arantza,43.19554783,-1.72659589,mun
Aranguren,42.78898523,-1.53544196,mun
Arano,43.19928558,-1.89468634,mun
Arakil,42.9253,-1.86425,mun
Aras,42.56224867,-2.35545852,mun
Arbizu,42.91560894,-2.03940644,mun
Arce/Artzi,42.85260191,-1.375489565,mun
Los Arcos,42.56871797,-2.19276342,mun
Arellano,42.60719407,-2.04587356,mun
Areso,43.08123561,-1.95120774,mun
Arguedas,42.17748866,-1.59752473,mun
Aria,42.95267621,-1.26669446,mun
Aribe,42.94338315,-1.26313131,mun
Armañanzas,42.56020263,-2.28542084,mun
Arróniz,42.58908691,-2.09050108,mun
Arruazu,42.92259157,-1.99992837,mun
Artajona,42.58872781,-1.76474649,mun
Artazu,42.69200445,-1.83889938,mun
Atetz,42.93928879,-1.70960832,mun
Ayegui/Aiegi,42.65664301,-2.03933365,mun
Azagra,42.30895021,-1.8928813,mun
Azuelo,42.60928102,-2.34991299,mun
Bakaiku,42.89282777,-2.10278519,mun
Barásoain,42.60373161,-1.64689846,mun
Barbarin,42.60217326,-2.0997579,mun
Bargota,42.56132889,-2.3119531,mun
Barillas,41.97036199,-1.66373189,mun
Basaburua,43.00101466,-1.80120224,mun
Baztan,43.146732,-1.517025232,mun
Beire,42.45399892,-1.6214538,mun
Belascoáin,42.75582551,-1.83270884,mun
Berbinzana,42.52706011,-1.83369572,mun
Bertizarana,43.13350734,-1.627117215,mun
Betelu,43.02614553,-1.98022905,mun
Biurrun-Olcoz,42.69311866,-1.67846787,mun
Buñuel,41.98045327,-1.44333882,mun
Auritz/Burguete,42.98992857,-1.33449709,mun
Burgui/Burgi,42.72071231,-1.00434315,mun
Burlada/Burlata,42.82500552,-1.61642189,mun
El Busto,42.54884188,-2.24136221,mun
Cabanillas,42.02928593,-1.5217164,mun
Cabredo,42.63009522,-2.4118451,mun
Cadreita,42.21775075,-1.69557126,mun
Caparroso,42.33802232,-1.65631755,mun
Cárcar,42.39404025,-1.97738104,mun
Carcastillo,42.37979606,-1.44452172,mun
Cascante,41.99909834,-1.67903193,mun
Cáseda,42.52361374,-1.3680178,mun
Castejón,42.17098779,-1.69132764,mun
Castillonuevo,42.6792556,-1.04465318,mun
Cintruénigo,42.0826662,-1.80709743,mun
Ziordia,42.87030635,-2.22734053,mun
Cirauqui/Zirauki,42.67612052,-1.88988099,mun
Ciriza/Ziritza,42.79057223,-1.82696866,mun
Cizur,42.79166992,-1.71779566,mun
Corella,42.11434499,-1.78345908,mun
Cortes,41.92319674,-1.42257856,mun
Desojo,42.58854131,-2.27505382,mun
Dicastillo,42.59538327,-2.02716127,mun
Donamaria,43.11189471,-1.67658545,mun
Etxalar,43.23406534,-1.63719612,mun
Echarri/Etxarri,42.7807132,-1.82538246,mun
Etxarri Aranatz,42.9074208,-2.0651734,mun
Etxauri,42.79420947,-1.79141502,mun
Valle de Egüés/Eguesibar,42.82511849,-1.55206982,mun
Elgorriaga,43.13928127,-1.68625046,mun
Noáin (Valle de Elorz)/Noain (Elortzibar),42.73342707,-1.56130558,mun
Enériz/Eneritz,42.67083634,-1.72826687,mun
Eratsun,43.08320767,-1.79747512,mun
Ergoiena,42.87456202,-2.03386133,mun
Erro,42.94255282,-1.44967943,mun
Ezcároz/Ezkaroze,42.88759005,-1.09736075,mun
Eslava,42.56457278,-1.45853813,mun
Esparza de Salazar/Espartza Zaraitzu,42.85407917,-1.1003613,mun
Espronceda,42.59818803,-2.30580541,mun
Estella-Lizarra,42.67184949,-2.03139856,mun
Esteribar,42.93030806,-1.50390693,mun
Etayo,42.61724359,-2.15334906,mun
Eulate,42.77678422,-2.20858103,mun
Ezcabarte,42.85119996,-1.62002202,mun
